,gameid,white_id,white_rating,white_country,white_games,white_win_last_10,white_inaccuracies,white_mistakes,white_blunder,white_acpl,black_id,black_rating,black_country,black_games,black_win_last_10,black_inaccuracies,black_mistakes,black_blunder,black_acpl,game_type,opening,winner,win_by
154,CgrxGdbm,salv100,1467,DE,6222.0,5,3,2,3,80,valeig33,1438,BR,1562.0,6,1,1,2,61,bullet,Sicilian Defense: Modern Variations,black,outoftime
155,lzVkeWpy,stoeree,1732,BE,1288.0,6,2,2,3,66,hayatsatranc,1974,TR,50.0,10,1,2,2,48,rapid,Caro-Kann Defense: Accelerated Panov Attack,black,resign
156,XVF4rX5Z,stoeree,1730,BE,1288.0,7,2,1,4,75,buglu,1844,BE,618.0,6,2,3,2,59,rapid,Four Knights Game: Italian Variation,black,resign
157,BbyzmfxX,josy2011,1526,BE,395.0,7,5,5,6,61,stoeree,1734,BE,1288.0,8,5,3,6,62,rapid,Caro-Kann Defense: Maróczy Variation,draw,draw
158,Ec32MneY,stoeree,1734,BE,1288.0,8,12,5,7,85,essoj,1547,BE,1188.0,4,4,5,7,73,rapid,Italian Game: Deutz Gambit,black,resign
159,mNfawSUa,buglu,1826,BE,618.0,9,4,1,2,49,stoeree,1725,BE,1288.0,7,4,0,1,22,rapid,Caro-Kann Defense: Hillbilly Attack,black,mate
160,WlABmvPy,buglu,1800,BE,618.0,7,9,4,3,51,stoeree,1728,BE,1288.0,7,9,2,4,52,rapid,Caro-Kann Defense: Hillbilly Attack,draw,draw
161,mVVE6kRh,stoeree,1712,BE,1288.0,8,4,0,1,31,essoj,1601,BE,1188.0,6,2,1,2,51,rapid,Queen's Gambit Declined: Three Knights Variation,white,resign
162,2cpgyZrV,stoeree,1706,BE,1288.0,8,2,0,4,59,essoj,1604,BE,1188.0,7,5,2,4,88,rapid,Queen's Gambit Declined: Three Knights Variation,white,mate
163,HlIpHUQe,essoj,1593,BE,1188.0,5,4,1,2,48,stoeree,1708,BE,1288.0,8,6,0,3,66,rapid,"Italian Game: Giuoco Pianissimo, Italian Four Knights Variation",white,resign
164,IshdbSCX,stoeree,1667,BE,1288.0,5,2,0,2,81,yl-chess,2201,TF,101.0,8,0,2,0,29,rapid,Four Knights Game: Italian Variation,black,mate
165,DLJJ4h5j,stoeree,1670,BE,1288.0,7,0,1,0,25,lumaro_de,1542,DE,407.0,5,1,0,1,52,rapid,Sicilian Defense: Dragon Variation,white,resign
166,ZObPwrAw,essoj,1576,BE,1188.0,8,4,0,4,52,stoeree,1651,BE,1288.0,4,4,0,4,52,rapid,Four Knights Game: Italian Variation,stalemate,stalemate
167,K6jwf9R0,boyk1ns,1578,TR,1105.0,4,0,0,2,151,randomphantom13,1552,PH,478.0,4,1,0,0,17,rapid,Russian Game: Stafford Gambit,black,mate
168,cqdghYN2,randomphantom13,1553,PH,478.0,5,7,3,3,79,vkrantt,1566,IN,286.0,8,11,3,4,109,rapid,Queen's Gambit Declined: Chigorin Defense,white,resign
169,mxyvMfTw,randomphantom13,1534,PH,478.0,3,6,3,5,108,kingtucky2,1537,AQ,115.0,4,3,4,4,94,rapid,Slav Defense: Exchange Variation,white,timeout
170,Nv1jAtzi,randomphantom13,1558,PH,478.0,5,5,2,5,77,sasza99,1565,PL,616.0,4,5,0,5,55,rapid,Pirc Defense,black,resign
171,qAijErrt,theegreat_dlamini,1471,ZA,4643.0,4,2,0,2,48,letikol,1095,US,449.0,4,5,0,2,92,bullet,Bird Opening: Schlechter Gambit,white,outoftime
172,h0AbrvMR,letikol,1197,US,436.0,4,2,4,5,119,rorogut713,1149,CO,678.0,2,4,1,4,75,blitz,Philidor Defense,black,mate
173,ILwmdcTO,odran,1144,FR,724.0,3,0,0,0,14,letikol,1160,US,436.0,2,3,0,1,62,blitz,Scotch Game,white,resign
174,JzNR7GZl,gekum,1051,ZA,1573.0,2,0,1,2,97,letikol,1112,US,449.0,4,3,2,3,147,bullet,Four Knights Game: Halloween Gambit,white,mate
175,2PEmhBcz,benyox,1186,GB,7041.0,2,3,0,0,44,letikol,1142,US,436.0,7,5,2,0,84,blitz,"Nimzowitsch Defense: Kennedy Variation, Linksspringer Variation",black,resign
176,Wq1KO7zU,letikol,1107,US,449.0,1,4,0,2,68,sandro-argonaut,1954,GE,3045.0,3,2,0,1,32,bullet,French Defense: Knight Variation,black,mate
177,U4XJngZZ,letikol,1076,US,449.0,5,1,1,2,110,fabi_melo,1054,BR,283.0,5,1,0,1,56,bullet,"Italian Game: Giuoco Pianissimo, Italian Four Knights Variation",black,mate
178,XLSTS2zE,green_arrow7,1147,DE,345.0,4,7,1,2,71,letikol,1035,US,449.0,6,3,0,1,28,bullet,Unknown,black,mate
179,zbMMeHZ3,tamara8,1588,UA,1711.0,7,3,0,6,110,stan_chess,1571,RU,404.0,2,6,1,4,73,rapid,Scotch Game: Scotch Gambit,black,mate
180,5c3DCQ0C,ramathorn,1543,US,295.0,3,0,1,5,143,tamara8,1577,UA,1711.0,7,1,1,4,104,rapid,King's Knight Opening: Konstantinopolsky,black,resign
181,vRcSKqEG,tamara8,1572,UA,1711.0,8,5,1,5,85,mohammad736,1542,AF,1401.0,5,3,2,5,109,rapid,"Sicilian Defense: Wing Gambit, Marshall Variation",white,timeout
182,XtsQLija,orexin,1458,LY,6.0,1,2,5,0,74,tamara8,1568,UA,1711.0,7,2,2,0,46,rapid,Vienna Game: Falkbeer Variation,black,resign
183,J1r0OQVj,tamara8,1568,UA,1711.0,8,1,1,4,54,dmitrof,1578,RU,474.0,5,0,3,4,51,rapid,Caro-Kann Defense: Exchange Variation,draw,draw
184,oqub6Xxm,bravlofski,1340,BE,696.0,8,1,3,2,104,drewtate,1042,BA,292.0,2,1,1,1,65,bullet,King's Pawn Game: Napoleon Attack,white,outoftime
185,0vWspEEB,korgj147,1343,RU,1872.0,3,8,2,6,102,drewtate,1272,BA,123.0,2,6,0,6,99,rapid,"Italian Game: Two Knights Defense, Modern Bishop's Opening",white,resign
186,zebwdyC7,finnmaster-83,1422,FI,2041.0,4,1,0,1,38,drewtate,1045,BA,292.0,3,4,0,1,85,bullet,Bishop's Opening,white,resign
187,n65Rkq2b,wildwindrider,1424,RU,30587.0,0,4,2,2,91,drewtate,1019,BA,292.0,0,6,2,2,55,bullet,Scotch Game,white,outoftime
188,1DWvNALv,bestuz,1397,UZ,9300.0,3,1,1,2,49,drewtate,1033,BA,292.0,3,3,1,3,81,bullet,Russian Game,white,resign
189,o0eekxWE,emmertnikola,1660,KZ,449.0,2,2,3,1,37,drewtate,1006,BA,292.0,1,8,1,0,37,bullet,Scotch Game,white,outoftime
190,QNYxud5L,arsen1c,1641,IN,943.0,2,0,3,3,71,yasith,1590,CA,165.0,3,2,1,4,90,rapid,"Caro-Kann Defense: Two Knights Attack, Mindeno Variation",white,resign
191,DBFNdu2N,eli6899,1229,IL,44.0,6,3,1,3,62,arsen1c,1178,IN,420.0,3,2,3,5,102,blitz,Queen's Pawn Game,white,resign
192,4WFc2AMt,statcat,1101,GB,260.0,4,3,0,1,54,gnfernando,1281,LK,196.0,7,2,0,0,21,bullet,Caro-Kann Defense,black,mate
193,WclsEnF8,kches88,1500,RU,94.0,0,5,2,1,61,statcat,1501,GB,677.0,5,1,2,5,86,rapid,Pirc Defense: Classical Variation,white,resign
194,liOpmadn,yellows8,1539,US,3006.0,2,9,6,3,53,statcat,1493,GB,677.0,6,8,4,5,67,rapid,Three Knights Opening,black,outoftime
195,hEbUSkhP,statcat,1241,GB,452.0,6,6,1,3,105,coach_v,1252,IT,4840.0,4,0,2,5,127,blitz,Scandinavian Defense: Modern Variation,white,outoftime
196,ZWF6Qn8p,magictoaster,1510,US,1528.0,5,3,1,1,45,statcat,1467,GB,677.0,3,5,1,2,64,rapid,Queen's Pawn Game: Steinitz Countergambit,white,resign
197,9hVZ0zVJ,statcat,1224,GB,452.0,7,0,1,0,28,tugagambit,1320,AQ,98.0,4,3,0,1,69,blitz,Queen's Pawn Game: Mason Variation,white,resign
198,BDl4irFM,wokunda,1066,BY,547.0,4,6,0,1,45,rajattiwari204,1064,IN,237.0,3,4,0,3,94,blitz,Italian Game,white,resign
199,wwz7XJtC,amjerrym,1507,IN,538.0,3,1,4,4,82,rajattiwari204,1094,IN,237.0,6,6,1,4,114,blitz,"Italian Game: Two Knights Defense, Polerio Defense, Bishop Check Line",white,mate
200,fsdQRuMp,rajattiwari204,1254,IN,531.0,4,5,1,7,132,sgkilincer,1215,TR,1139.0,6,3,1,6,100,rapid,Four Knights Game: Italian Variation,black,mate
201,Dl5yn7o2,elsharnopy,1274,EG,509.0,2,5,2,6,82,rajattiwari204,1276,IN,531.0,6,5,2,7,109,rapid,Scotch Game,white,resign
202,Okgy5G4B,oxymoerion,1168,AL,816.0,2,2,1,3,77,sobuj1671,1909,BD,1485.0,9,2,1,1,41,blitz,Russian Game,black,outoftime
203,qZNW4WKD,oxymoerion,1186,AL,816.0,5,5,3,1,55,iniciativa,2431,EC,13979.0,6,5,0,1,35,blitz,Pirc Defense,black,outoftime
204,c4Tb0aQ3,oxymoerion,1314,AL,152.0,4,1,0,1,45,paul54200,1291,FR,3281.0,4,1,0,1,88,rapid,Pirc Defense,white,resign
205,2gWsfXuz,serdarates,1343,TR,136.0,1,1,0,1,166,relaxedlibrarian,1915,AU,114.0,7,0,0,0,7,rapid,Giuoco Piano,black,resign
206,g9qrUFeq,keyvan48,1605,IR,327.0,6,3,0,0,37,serdarates,1388,TR,136.0,4,5,0,1,78,rapid,"Italian Game: Giuoco Pianissimo, Normal",white,resign
207,SSRkYa3b,valery080888,1736,RU,1603.0,5,6,1,2,48,serdarates,1325,TR,136.0,2,5,1,4,83,rapid,Four Knights Game: Nimzowitsch Variation,white,mate
208,pGqvlMqX,andiswa403,1267,ZA,354.0,5,1,0,5,146,serdarates,1273,TR,136.0,2,2,3,2,119,rapid,Four Knights Game: Italian Variation,black,mate
209,tLYb9GSh,hydrated_iron_oxide,1671,KW,273.0,4,1,1,1,45,serdarates,1107,TR,447.0,7,2,1,2,89,bullet,Unknown,white,mate
210,BJ3n5o52,dacia1975,1619,IT,3392.0,3,5,0,4,184,ossaaama,1197,MA,1063.0,2,4,0,3,155,blitz,Caro-Kann Defense: Hillbilly Attack,black,mate
211,IVeLkHYj,ossaaama,1174,MA,1063.0,5,5,2,4,96,seeroxs,1168,AT,1206.0,3,2,3,2,73,blitz,Queen's Pawn Game: Symmetrical Variation,black,resign
212,opIZlJG3,juankine,1327,CL,97.0,4,1,0,0,23,ossaaama,1375,MA,329.0,4,1,0,0,30,rapid,Queen's Pawn Game: Chigorin Variation,draw,draw
213,U9z8PACh,sallwright,1258,NO,2342.0,4,0,2,1,51,ossaaama,1255,MA,1063.0,4,1,2,3,80,blitz,Caro-Kann Defense,white,mate
214,XHjVkjz5,ossaaama,1270,MA,1063.0,4,3,1,4,74,tbvlemgo,1437,DE,570.0,7,2,5,2,119,blitz,Queen's Pawn Game: Chigorin Variation,white,mate
215,TxM1ZjvG,ossaaama,1276,MA,1063.0,6,4,2,3,99,atomicentropy,1355,CZ,739.0,3,5,2,2,128,blitz,Indian Defense: Knights Variation,black,outoftime
216,E2ggZ5Xl,mikolaj_ch,1100,PL,420.0,4,1,1,6,144,melihcetiinkaya,1585,TR,552.0,5,1,4,4,190,blitz,Van't Kruijs Opening,white,resign
217,egqBYks1,mikolaj_ch,1347,PL,352.0,4,7,3,5,166,funchessmaster,1387,EG,1048.0,6,6,0,5,141,bullet,Van't Kruijs Opening,black,outoftime
218,soHTkTOO,yelowchees,1428,PL,5084.0,3,3,0,0,37,mikolaj_ch,1293,PL,538.0,2,3,4,1,100,rapid,French Defense: Normal Variation,white,mate
219,0ZflCa1O,shayster001,1151,GB,1079.0,4,12,6,4,59,luukasa,1247,FI,702.0,3,7,6,5,46,blitz,French Defense: Exchange Variation,black,mate
220,es0Ga5kJ,luukasa,1229,FI,702.0,4,5,0,4,156,hermaphdoritos,1240,TR,2149.0,4,4,1,2,126,blitz,"King's Indian Defense: Normal Variation, King's Knight Variation",black,mate
221,Z2mFhSQC,schlati,1140,DE,15091.0,6,5,3,2,87,luukasa,1218,FI,702.0,2,6,1,1,36,blitz,French Defense,black,mate
222,29LQl39U,infodanyboy21,1328,FR,81122.0,3,5,3,1,59,luukasa,1403,FI,555.0,5,5,0,2,93,bullet,Hungarian Opening,white,mate
223,o46WpgsY,luukasa,1394,FI,555.0,6,2,0,2,79,fidjudisomada,1428,CV,17364.0,9,1,1,1,43,bullet,Nimzo-Indian Defense: Three Knights Variation,black,outoftime
224,xf36dPxm,luukasa,1380,FI,555.0,6,6,4,2,87,velials,1295,RU,3351.0,6,4,1,2,50,bullet,Queen's Gambit Declined: Marshall Defense,black,mate
225,7uNm4BYa,sanjoasupertramp,1021,MX,6547.0,6,2,1,2,107,radjorey,998,PH,277.0,5,1,0,1,71,bullet,Caro-Kann Defense,black,outoftime
226,uLYSnXhZ,vadim_stutko,1300,RU,5133.0,3,7,0,4,186,radjorey,1305,PH,608.0,5,5,1,4,153,blitz,Indian Defense,black,resign
227,UOItsBpk,sergiowct87,1310,CU,1783.0,3,5,4,3,123,radjorey,1291,PH,608.0,4,7,1,2,90,blitz,"Caro-Kann Defense: Advance Variation, Botvinnik-Carls Defense",black,resign
228,gbrSKx9i,joaoschimith,1045,NG,245.0,5,4,1,2,89,angelicbicep,1012,RS,2099.0,5,2,4,1,56,bullet,Four Knights Game: Italian Variation,black,resign
229,yj1fNCiy,dadson23,1293,US,83.0,6,9,6,0,65,joaoschimith,1309,NG,339.0,7,8,3,3,70,rapid,Sicilian Defense: Modern Variations,draw,draw
230,yDLvvFBr,joaoschimith,994,NG,287.0,3,2,0,1,48,luisbanos,1034,AR,3578.0,3,2,2,1,82,blitz,Three Knights Opening,white,resign
231,xkBquUs1,joaoschimith,1045,NG,245.0,9,2,3,1,39,ivanovartem,1044,RU,43.0,2,3,0,0,14,bullet,Van Geet Opening: Dunst-Perrenet Gambit,black,mate
232,jprcGjED,joaoschimith,1200,NG,339.0,5,9,1,7,132,omokuhazushi,1440,FR,1207.0,4,7,1,9,160,rapid,Russian Game: Three Knights Game,white,resign
233,BD2NIZ1B,puszystykamil,1053,PL,675.0,7,3,0,1,24,rooppesh,1135,IN,627.0,5,2,0,2,47,blitz,"Italian Game: Giuoco Pianissimo, Normal",white,resign
234,lPbzvp84,rooppesh,1299,IN,211.0,5,4,0,1,82,nogaibaevbulat,1302,RU,682.0,4,0,0,0,7,rapid,Four Knights Game: Italian Variation,black,resign
235,tXD5qHdR,mahmoudtamim,1578,SY,11115.0,3,6,2,7,223,rooppesh,1250,IN,582.0,7,1,6,5,192,bullet,Scotch Game,black,outoftime
236,G4kg3kSq,kieranfz,1252,UK,3175.0,4,3,1,7,209,rooppesh,1241,IN,582.0,9,2,3,6,256,bullet,Four Knights Game,white,mate
237,5YwswviY,rooppesh,1173,IN,582.0,4,2,1,6,76,the3iraven,1145,PR,933.0,8,1,1,4,62,bullet,King's Pawn Game,white,outoftime
238,YNYZyL8T,rooppesh,1100,IN,582.0,3,1,1,3,145,alejandro2323_a2,1081,PE,19.0,1,0,0,3,94,bullet,Sicilian Defense: Old Sicilian,black,mate
239,ws2PQcKO,theronimtnediser,1576,UK,1102.0,5,2,0,0,15,serya7,1521,EG,755.0,8,2,0,2,38,rapid,Italian Game: Bird's Attack,white,mate
240,sKYGQC6J,theronimtnediser,1575,UK,1102.0,5,0,2,1,116,pitonabdus,1598,TR,336.0,6,0,1,2,79,rapid,"English Opening: King's English Variation, Nimzowitsch Variation",black,resign
241,3nXiLG3N,joemie,1153,DE,939.0,7,2,1,2,60,aktaruzzaman,1063,BD,4040.0,6,2,3,3,85,bullet,"Italian Game: Classical Variation, Greco Gambit, Traditional Line",white,outoftime
242,siD6P00z,bekerabbey,1079,UG,1722.0,7,1,2,1,69,joemie,1140,DE,939.0,7,1,0,0,11,bullet,Russian Game: Three Knights Game,black,mate
243,YCg7mmKB,chesshedde,1288,NO,4793.0,8,2,0,1,12,hitakrit,1283,IN,754.0,4,3,1,2,28,bullet,Nimzo-Larsen Attack,white,mate
244,kSnHk1mO,magee4,1082,IE,699.0,6,2,2,1,115,darkpeter,1136,HU,670.0,5,5,4,1,82,blitz,Indian Defense,black,mate
245,lRhXdr55,gb_10,1185,IT,2985.0,5,3,4,5,110,darkpeter,1178,HU,670.0,6,1,2,3,84,blitz,Pirc Defense,black,mate
246,5odxeIAn,darkpeter,1159,HU,670.0,5,2,0,0,44,wilsonbogota,1030,CO,4355.0,6,5,1,1,90,blitz,Vienna Game,white,mate
247,yh7SFq8z,mary-anna,1164,DE,3015.0,5,3,1,1,88,darkpeter,1168,HU,670.0,4,2,1,0,28,blitz,Pirc Defense,black,resign
248,9OMoqGPd,maestro_2,1111,GE,991.0,4,4,0,2,47,darkpeter,1163,HU,670.0,4,3,0,0,19,blitz,Pirc Defense,black,mate
249,GzFFh1TG,luckyboy01,1125,OM,270.0,5,4,0,4,99,sricorder12321,1634,IN,54.0,4,3,1,2,53,bullet,Van't Kruijs Opening,black,mate
250,GCYzHMbS,chesskinganurag,1161,IN,2861.0,4,3,0,6,129,gradofah,1061,BY,1152.0,6,1,0,7,89,blitz,Sicilian Defense: Bowdler Attack,black,resign
251,t564vwek,b718bomber,1217,ZA,710.0,4,8,3,5,70,lizathecarino,1202,BD,813.0,3,8,3,6,101,blitz,Van't Kruijs Opening,white,resign
252,nPDy4lIw,lizathecarino,1205,BD,813.0,3,4,1,3,138,muthug,1544,IN,336.0,8,4,3,2,109,blitz,Zukertort Opening: Ross Gambit,black,mate
253,hkRgbQPr,lizathecarino,1119,BD,289.0,3,5,0,0,56,k_amor_07,1480,DZ,3066.0,4,2,2,1,81,bullet,Center Game,black,resign
254,mwIF6Qyw,dipuo,1185,ZA,1782.0,5,3,2,2,78,lizathecarino,1114,BD,289.0,2,5,2,3,119,bullet,Bird Opening,black,outoftime
255,AtLY5uoh,sd161,1016,BR,71.0,5,5,0,1,47,lizathecarino,1111,BD,289.0,2,2,0,0,17,bullet,"Four Knights Game: Spanish Variation, Rubinstein Variation Accepted",black,mate
256,BCNEvyIy,michelbogaert,1634,NL,5456.0,10,1,1,1,42,lizathecarino,1204,BD,813.0,3,2,2,2,88,blitz,Indian Defense: Tartakower Attack,white,mate
257,lbzKkMY8,maxalexandrov,1319,RU,78.0,7,3,2,0,30,lizathecarino,1065,BD,289.0,3,4,3,1,84,bullet,Ruy Lopez,white,mate
258,rGqyNfmD,arthav_1,982,NO,137.0,5,4,1,7,136,starfederation,1491,RU,1161.0,2,1,1,4,98,bullet,Four Knights Game,black,outoftime
259,41lCXIGb,narcissus11,925,IR,49.0,1,1,1,3,118,arthav_1,1059,NO,137.0,8,0,1,2,67,bullet,Zukertort Opening,black,outoftime
260,VntuaT1N,uruguru,1054,DE,1199.0,2,1,2,4,71,arthav_1,1075,NO,137.0,8,2,1,5,107,bullet,Rat Defense: English Rat,white,mate
261,sv47QUTN,akarimia,1380,IR,1416.0,3,3,2,3,82,renmn2ys,1411,PH,282.0,6,3,2,2,58,rapid,Ruy Lopez: Steinitz Defense,black,mate
262,DdKIwijH,heisenbergdhr,1400,AR,3087.0,5,5,3,5,73,renmn2ys,1414,PH,282.0,4,3,1,7,94,rapid,Italian Game: Schilling-Kostic Gambit,white,resign
263,qIWyYM6C,jimharwood,1174,CA,4098.0,3,1,1,3,74,llyyubava,1134,UA,502.0,6,1,0,3,131,blitz,"Caro-Kann Defense: Advance Variation, Van der Wiel Attack",white,mate
264,i12l9SIq,m_i_c_h_a,1137,DE,895.0,2,4,3,4,148,jimharwood,1169,CA,4098.0,3,1,7,4,141,blitz,Russian Game,black,outoftime
265,yR2rs3ZN,iiabbas,1153,IQ,68.0,2,3,4,3,134,jimharwood,1200,CA,4098.0,7,3,0,4,202,blitz,Englund Gambit Declined: Reversed French,white,resign
266,xyCdafzE,muhammedtheking,1208,TR,762.0,8,2,3,9,180,jimharwood,1208,CA,4098.0,5,4,4,8,205,blitz,King's Pawn Game: Beyer Gambit,white,resign
267,548KQQTJ,rozziest,1242,RU,350.0,5,0,0,4,126,jimharwood,1237,CA,4098.0,5,0,3,5,167,blitz,Englund Gambit,white,resign
268,3pGetsfp,kvikrant,1508,IN,845.0,9,0,2,6,90,sreesmarun,1522,IN,2217.0,7,3,1,5,135,rapid,Hungarian Opening,white,resign
269,H8BVkdXG,the_champion_2021,1589,IN,1695.0,7,8,1,3,55,kvikrant,1482,IN,845.0,6,8,3,0,34,rapid,"Scotch Game: Scotch Gambit, Sarratt Variation",black,resign
270,yUiOcAe6,nebula1108,1482,IN,151.0,6,4,3,1,39,kvikrant,1486,IN,845.0,8,7,1,3,59,rapid,"Italian Game: Two Knights Defense, Polerio Defense, Bishop Check Line",white,mate
271,rfAFk0qP,kvikrant,1466,IN,845.0,8,2,1,1,52,tetepeb1871,1430,RU,78.0,6,5,0,4,102,rapid,Italian Game: Anti-Fried Liver Defense,white,mate
272,ZKoHS5GM,oceanbetweenus,1062,AQ,747.0,0,6,1,10,130,beyrone,1033,GB,150.0,5,7,2,10,129,blitz,Queen's Gambit Declined: Normal Defense,black,outoftime
273,AShdguUm,oceanbetweenus,1106,AQ,747.0,2,1,1,3,153,raduq,991,RO,1179.0,5,5,0,4,120,blitz,Slav Indian,black,mate
274,oNqOeTQh,oceanbetweenus,1167,AQ,747.0,7,3,1,2,132,saludares32,1065,PH,282.0,0,2,1,2,97,blitz,Queen's Gambit Declined,black,resign
275,LkXu83c3,arkinmurden,1443,GB,195.0,6,2,1,2,32,kh1234aaryan,1460,IN,650.0,4,4,2,1,31,rapid,Sicilian Defense: Hyperaccelerated Pterodactyl,black,resign
276,Ms4HOA1V,darkness675,1270,GB,435.0,9,4,2,1,56,kh1234aaryan,1453,IN,650.0,5,2,0,1,32,rapid,Sicilian Defense: Hyperaccelerated Fianchetto,black,resign
277,udfcOnYh,kh1234aaryan,1461,IN,650.0,6,6,3,3,126,santhosh_ponmani25,1302,IN,339.0,5,4,1,4,95,rapid,Four Knights Game: Italian Variation,black,mate
278,T6kwXJEu,delakey,1103,AR,1874.0,5,8,0,1,19,kesitnarf,1092,GB,841.0,2,8,1,2,40,blitz,Scandinavian Defense: Mieses-Kotroc Variation,white,mate
279,5ehVolQj,kesitnarf,1316,GB,146.0,4,7,0,1,16,squidgypoosmcginky2,1302,GB,2037.0,4,10,1,1,36,rapid,Queen's Pawn Game: Mason Variation,white,mate
280,H7xOBNWI,stnicholasabbey,1404,UY,4721.0,4,4,2,1,57,kesitnarf,1373,GB,146.0,4,6,2,1,84,rapid,Scandinavian Defense,white,mate
281,EgfD8lca,sivaskandan,879,IN,158.0,2,5,2,4,172,adolfovj,1227,CO,4811.0,4,5,0,7,160,bullet,Bishop's Opening,white,outoftime
282,z5cMAArx,manasi456,1615,IN,31.0,9,1,1,1,81,sivaskandan,789,IN,381.0,2,1,0,1,50,rapid,"Italian Game: Classical Variation, Greco Gambit, Traditional Line",black,mate
283,cBbgv49J,sivaskandan,764,IN,381.0,2,3,3,2,128,suja_05,1117,IN,505.0,4,5,2,3,149,rapid,Scandinavian Defense,white,mate
284,FVGdfOee,levi_fl,994,IE,134.0,2,2,2,1,83,saucegae,940,US,11790.0,5,0,1,0,28,bullet,Sicilian Defense: Bowdler Attack,black,mate
285,YPFvMUeG,levi_fl,1083,IE,351.0,4,2,0,1,49,elias_faustino,1600,IE,332.0,6,0,2,0,15,blitz,Vienna Game: Stanley Variation,black,mate
286,67jmAPfr,levi_fl,1235,IE,363.0,5,0,0,2,88,igorkchess,1421,IE,102.0,8,0,0,0,14,rapid,"Vienna Game: Stanley Variation, Reversed Spanish",black,resign
287,ohppXdzQ,black-queen10,1544,DE,82.0,8,1,0,0,17,levi_fl,1218,IE,363.0,7,1,1,2,66,rapid,Giuoco Piano,white,mate
288,GFYKMxqO,levi_fl,1226,IE,363.0,8,3,3,5,144,mahyarnajjar,1292,IR,245.0,6,2,1,5,123,rapid,Vienna Game: Stanley Variation,black,resign
289,NCXiD8R5,elias_faustino,1384,IE,56.0,8,7,1,5,158,levi_fl,1019,IE,134.0,3,8,3,6,159,bullet,Polish Defense,white,outoftime
290,CWN3oWL9,elias_faustino,1802,IE,561.0,5,1,0,0,15,levi_fl,1182,IE,363.0,2,3,1,1,57,rapid,Modern Defense,white,outoftime
291,5GCRFgPc,iwinagain1,1002,US,345.0,3,2,2,5,107,levi_fl,1002,IE,134.0,8,3,3,6,148,bullet,King's Pawn Game: Busch-Gass Gambit,white,mate
292,J4nllezh,q420og,1343,JM,1023.0,7,5,2,3,145,sync1,1402,TN,318.0,6,4,1,2,102,rapid,Scandinavian Defense,black,resign
293,0unwSPgM,sync1,1354,TN,318.0,5,1,0,0,15,delirium777,1437,DE,81.0,5,3,0,1,133,rapid,Ruy Lopez: Alapin Defense,white,resign
294,8vFoHs7i,sync1,1322,TN,1345.0,3,3,3,4,78,ehcci,1401,IT,8077.0,2,6,2,3,70,blitz,Caro-Kann Defense,black,outoftime
295,FaIzIYxG,kingjonald,1352,CA,1186.0,4,3,3,1,29,sync1,1374,TN,1345.0,6,2,0,3,54,blitz,Zukertort Opening,white,mate
296,BgfiQBNO,eel132,1351,US,513.0,7,0,0,1,152,sync1,1359,TN,1345.0,4,0,0,1,25,blitz,Englund Gambit Complex: Englund Gambit,black,resign
297,PQQCphtu,sync1,1352,TN,1345.0,2,2,1,2,74,gungy2,1357,RO,1121.0,5,1,0,1,35,blitz,Sicilian Defense: Smith-Morra Gambit,black,resign
298,dJcaIjLK,sync1,1346,TN,1345.0,3,2,3,2,56,cuch10,1440,FR,422.0,4,2,0,1,27,blitz,"Ruy Lopez: Classical Variation, Zukertort Gambit",black,mate
299,2nhtBZz5,fischerstechen2017,996,DE,279.0,1,1,0,2,91,c_hermens,1202,NZ,340.0,5,5,4,1,119,blitz,Four Knights Game: Double Spanish,white,mate
300,RzM9fVgQ,c_hermens,1189,NZ,294.0,4,1,1,6,164,sq_akula,1702,AZ,397.0,5,5,2,6,148,bullet,Alekhine Defense,black,outoftime
301,wP9CM56k,atharva_kesarwani_20,1467,IN,232.0,4,6,1,6,101,c_hermens,1182,NZ,294.0,3,5,2,6,102,bullet,Polish Opening,draw,draw
302,gIgsUM5R,c_hermens,1169,NZ,294.0,3,2,2,4,133,sq_akula,1694,AZ,397.0,5,3,2,4,174,bullet,Russian Game: Three Knights Game,white,mate
303,mS8hByZM,vkrj_vatsal818,1317,IN,100.0,4,1,0,4,91,c_hermens,1159,NZ,294.0,2,2,0,3,52,bullet,"King's Pawn Game: Wayward Queen Attack, Kiddie Countergambit",black,mate
304,nj1ndCWK,c_hermens,1168,NZ,294.0,3,4,0,0,15,ilcapo_zero9,1131,CH,83.0,2,7,0,2,46,bullet,Four Knights Game: Italian Variation,black,outoftime
305,G8TrB3CN,odinkin,1307,BD,150.0,5,6,3,6,63,mohammedtaqi,1302,IQ,310.0,7,3,3,5,66,rapid,Van't Kruijs Opening,draw,draw
306,fn5sbd1g,toplumup,1348,MY,187.0,6,2,3,1,50,odinkin,1313,BD,150.0,6,2,1,3,98,rapid,Caro-Kann Defense: Advance Variation,white,resign
307,VjaN7IvU,odinkin,1303,BD,150.0,4,1,1,9,189,tura_peshkova,1369,RU,1190.0,4,1,0,5,149,rapid,Caro-Kann Defense,black,resign
308,poTuBHxI,sicatuli,1290,US,84.0,6,3,2,2,53,odinkin,1340,BD,150.0,8,4,0,5,84,rapid,Italian Game: Anti-Fried Liver Defense,white,resign
309,UWACywH9,odinkin,1321,BD,150.0,8,5,7,4,93,marco_farinha,1227,PY,15.0,1,4,4,7,117,rapid,Three Knights Opening,white,mate
